item_id,user_id,rating,timestamp,size,fit,user_attr,model_attr,category,brand,year,split
56289,suzie,4,2014-06-23 07:00:00+00:00,2.0,Slightly small,Small,Small&Large,Outerwear,ModCloth,2014,0
56780,stellla_s,5,2014-06-23 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,Retrolicious,2014,0
52406,tinaymantanona,2,2014-06-23 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2014,2
32403,prettypaisley,4,2014-06-23 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,2
11960,buddylove_o9,3,2014-06-23 07:00:00+00:00,2.0,Slightly small,Small,Small&Large,Outerwear,,2010,0
63583,haven.denny,5,2014-06-23 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Tops,,2016,2
55967,hurleygurlsyd,5,2014-06-23 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
31644,jeleniewska,5,2014-06-23 07:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,,2015,0
50818,rjnew3022,2,2014-06-23 07:00:00+00:00,,Slightly large,Large,Small&Large,Bottoms,,2016,0
54222,katewestrich,3,2014-06-23 07:00:00+00:00,4.0,Slightly small,Small,Small&Large,Bottoms,ModCloth,2015,0
50818,Tess,4,2014-06-23 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
49587,katewestrich,2,2014-06-23 07:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,,2014,0
21296,xiepixie21,5,2014-06-23 07:00:00+00:00,2.0,Slightly large,Small,Small,Bottoms,ModCloth,2013,0
73186,michaelaperth,5,2014-06-23 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,2
32405,Nicole,5,2014-06-23 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2012,0
71607,shilpijaitiwari,5,2014-06-23 07:00:00+00:00,3.0,Just right,Small,Small&Large,Outerwear,Jack by BB Dakota,2016,1
65046,andrea,5,2014-06-23 07:00:00+00:00,2.0,Slightly small,Large,Small,Dresses,,2014,0
54887,bhavandeep_sodhi,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
77949,Cassandra,4,2014-06-24 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2014,0
7443,Mayreni,5,2014-06-24 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2012,0
108521,jae,3,2014-06-24 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Tops,,2015,0
47657,erinejanosik,5,2014-06-24 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2018,0
47657,Brianna,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2018,0
72310,tandyhoward,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2014,0
70538,sraocallaghan,5,2014-06-24 07:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,ModCloth,2017,0
70538,hillymack,5,2014-06-24 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,ModCloth,2017,0
34935,rebeccadleza,5,2014-06-24 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
78227,amyfisher91,4,2014-06-24 07:00:00+00:00,2.0,Slightly large,Small,Small,Tops,,2015,1
87051,bhavandeep_sodhi,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2018,1
108550,Madeline,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2016,0
107539,srta.conejo,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,Chi Chi London,2015,0
82256,Karli,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2017,1
34935,stephaniegi,5,2014-06-24 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
77951,Katerina,4,2014-06-24 07:00:00+00:00,4.0,Just right,Large,Small&Large,Bottoms,,2016,0
16411,lisamayala,3,2014-06-24 07:00:00+00:00,,Slightly small,Small,Small,Dresses,,2011,0
54222,good_apollo19,5,2014-06-24 07:00:00+00:00,2.0,Very large,Small,Small&Large,Bottoms,ModCloth,2015,0
32403,happyjusttodancewithyou,4,2014-06-24 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Dresses,,2016,0
63583,smiley_girl97,1,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2016,0
103764,chuyangheu,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2014,2
62447,crysdollins,2,2014-06-24 07:00:00+00:00,3.0,Slightly small,Small,Small,Bottoms,,2015,0
50405,hrwilliams07,5,2014-06-24 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
22563,sraocallaghan,5,2014-06-24 07:00:00+00:00,,Just right,Large,Small,Tops,,2014,2
28967,and01568,5,2014-06-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
77878,Mia,5,2014-06-24 07:00:00+00:00,3.0,Just right,Large,Small&Large,Bottoms,,2014,0
108981,Katerina,5,2014-06-24 07:00:00+00:00,4.0,Just right,Large,Small&Large,Bottoms,,2015,0
67507,spapaccioli3,4,2014-06-24 07:00:00+00:00,6.0,Slightly large,Large,Small,Tops,,2016,0
50818,erin.toch,3,2014-06-24 07:00:00+00:00,,Slightly large,Small,Small&Large,Bottoms,,2016,0
103764,lisamayala,5,2014-06-24 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Dresses,,2014,2
32405,awilda8686,3,2014-06-24 07:00:00+00:00,3.0,Slightly small,Large,Small&Large,Dresses,,2012,0
103764,muddjumper,4,2014-06-24 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Dresses,,2014,0
34935,kellijeanne01,5,2014-06-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
67507,kmac96,4,2014-06-25 07:00:00+00:00,,Just right,,Small,Tops,,2016,0
36172,Steelindian,5,2014-06-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2016,2
34931,ely.jan.bar,4,2014-06-25 07:00:00+00:00,8.0,Slightly small,Large,Small&Large,Tops,,2013,0
32405,Teena,5,2014-06-25 07:00:00+00:00,5.0,Very large,Large,Small&Large,Dresses,,2012,0
11960,dftbachappell,3,2014-06-25 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Outerwear,,2010,0
34937,Carly,4,2014-06-25 07:00:00+00:00,7.0,Slightly small,Small,Small&Large,Tops,,2015,0
54222,Heidi,4,2014-06-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,ModCloth,2015,0
40899,deb_vs,4,2014-06-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,2
40899,alyssa.1985,5,2014-06-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,ModCloth,2013,2
67531,katewestrich,5,2014-06-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2019,1
108260,aehansen11,2,2014-06-25 07:00:00+00:00,2.0,Very large,Small,Small,Tops,,2016,0
67507,daniellejkaplan,2,2014-06-25 07:00:00+00:00,4.0,Slightly small,Small,Small,Tops,,2016,0
84436,Shelley,4,2014-06-25 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,0
103764,aa_cotton,5,2014-06-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2014,0
73186,Sing,4,2014-06-25 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
78510,alliwheeler,5,2014-06-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Outerwear,ModCloth,2016,0
50818,prvanlan,4,2014-06-25 07:00:00+00:00,,Just right,Small,Small&Large,Bottoms,,2016,0
70538,Natalie,4,2014-06-25 07:00:00+00:00,5.0,Slightly large,Small,Small&Large,Dresses,ModCloth,2017,0
70538,Meagan,4,2014-06-25 07:00:00+00:00,,Slightly large,Small,Small&Large,Dresses,ModCloth,2017,0
16411,erin.ingley,4,2014-06-25 07:00:00+00:00,4.0,Just right,Small,Small,Dresses,,2011,0
57369,maddieluhrs,2,2014-06-25 07:00:00+00:00,2.0,Slightly small,Small,Small&Large,Tops,,2014,0
60724,hillary.likos,3,2014-06-25 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2017,0
63583,tinaashaa,5,2014-06-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2016,0
105202,Nikole,5,2014-06-25 07:00:00+00:00,,Just right,Small,Small&Large,Bottoms,,2018,0
32403,heyvrod4304,3,2014-06-25 07:00:00+00:00,4.0,Slightly small,Small,Small&Large,Dresses,,2016,0
50818,mgurdian85,3,2014-06-25 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Bottoms,,2016,2
113643,ely.jan.bar,3,2014-06-25 07:00:00+00:00,5.0,Slightly small,Large,Small,Tops,Out of Print,2015,2
65046,Caro,5,2014-06-25 07:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,,2014,0
80238,khroovers,5,2014-06-25 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
69157,kwebb01,5,2014-06-25 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Dresses,,2016,0
67022,mghann13,5,2014-06-26 07:00:00+00:00,1.0,Just right,Small,Small,Tops,Out of Print,2013,0
65046,Verena,5,2014-06-26 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2014,2
24853,Lizbeth,4,2014-06-26 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
28967,ansd83,4,2014-06-26 07:00:00+00:00,7.0,Just right,Large,Small&Large,Dresses,,2013,0
32405,hannahlaurenzano,5,2014-06-26 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2012,0
64745,angelswings513,5,2014-06-26 07:00:00+00:00,,Just right,,Small&Large,Tops,,2014,0
112506,ansd83,4,2014-06-26 07:00:00+00:00,8.0,Just right,Large,Small&Large,Bottoms,,2018,0
105202,jennisthedude,5,2014-06-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2018,2
28967,jesscarroll88,4,2014-06-26 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Dresses,,2013,0
28967,dawson_amara,5,2014-06-26 07:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2013,2
84931,jesscarroll88,3,2014-06-26 07:00:00+00:00,4.0,Slightly large,Small,Small&Large,Tops,,2015,0
67194,erin.laurila,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,1
34935,cmynoggin,5,2014-06-26 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2013,0
55967,jennbando,4,2014-06-26 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Dresses,,2013,2
50818,Renee,5,2014-06-26 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2016,0
54887,hoppyamy84,5,2014-06-26 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2015,0
50818,eliana.a.brown,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
89042,Nicole,3,2014-06-26 07:00:00+00:00,7.0,Just right,Small,Small&Large,Bottoms,,2015,0
70538,sharongharris,5,2014-06-26 07:00:00+00:00,7.0,Slightly small,Large,Small&Large,Dresses,ModCloth,2017,0
63583,angelswings513,5,2014-06-26 07:00:00+00:00,,Just right,,Small&Large,Tops,,2016,2
22563,peace.makayla,4,2014-06-26 07:00:00+00:00,8.0,Just right,Large,Small,Tops,,2014,0
22563,sftballchix,4,2014-06-26 07:00:00+00:00,,Just right,,Small,Tops,,2014,0
80238,leonieca,4,2014-06-26 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2015,1
52406,noogan83,4,2014-06-26 07:00:00+00:00,3.0,Just right,Large,Small&Large,Tops,,2014,0
104741,Nicole,4,2014-06-26 07:00:00+00:00,4.0,Just right,Small,Small,Bottoms,,2015,0
40899,suicidebl0nde,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
114010,Anna,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2015,0
34931,Ariel,4,2014-06-26 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2013,0
68332,annemroth,5,2014-06-26 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2015,0
67507,robsa321,5,2014-06-26 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
89044,Nicole,2,2014-06-26 07:00:00+00:00,5.0,Slightly small,Small,Small&Large,Bottoms,,2014,0
7443,ambriag,3,2014-06-26 07:00:00+00:00,2.0,Slightly small,Small,Small,Dresses,,2012,0
77949,jesscarroll88,4,2014-06-26 07:00:00+00:00,4.0,Slightly small,Small,Small&Large,Bottoms,,2014,0
67194,kimozlub,5,2014-06-26 07:00:00+00:00,,Just right,,Small&Large,Dresses,,2013,0
108550,Rachel,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2016,0
67194,leonieca,5,2014-06-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,2
108550,kahutson,5,2014-06-26 07:00:00+00:00,1.0,Slightly small,Small,Small,Dresses,,2016,0
50405,Beth,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2015,0
84931,Faye,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2015,0
59176,jesscarroll88,5,2014-06-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
70538,kaylala.reeses,5,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,ModCloth,2017,0
71434,Ali,3,2014-06-27 07:00:00+00:00,3.0,Slightly large,Small,Small,Tops,,2015,0
71434,pittsb,5,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,0
75428,syri_abanilla,5,2014-06-27 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2014,0
67194,squeaze11,5,2014-06-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
61110,pittsb,5,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,Chi Chi London,2013,2
16411,Elisabeth,5,2014-06-27 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2011,0
16411,Natalie,3,2014-06-27 07:00:00+00:00,6.0,Slightly large,Small,Small,Dresses,,2011,0
87051,Cynthia,5,2014-06-27 07:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,,2018,0
82288,marileht,5,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2018,0
78227,allison.tarantino,4,2014-06-27 07:00:00+00:00,2.0,Slightly large,Small,Small,Tops,,2015,0
77951,gina,5,2014-06-27 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2016,0
76049,koyasutton,5,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2017,0
112506,ModCloth,1,2014-06-27 07:00:00+00:00,3.0,Very small,Small,Small&Large,Bottoms,,2018,0
105202,ariarrhythmia,2,2014-06-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2018,1
21296,claytokc,5,2014-06-27 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
72816,bexcates,4,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2015,0
58940,Cornelia,5,2014-06-27 07:00:00+00:00,,Just right,Small,Small,Dresses,,2016,0
62447,Pickles,4,2014-06-27 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2015,0
109327,oswalde2,4,2014-06-27 07:00:00+00:00,6.0,Just right,Large,Small&Large,Bottoms,,2014,0
108550,efeelou,5,2014-06-27 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2016,0
22563,axelle.arens,4,2014-06-27 07:00:00+00:00,,Just right,Small,Small,Tops,,2014,2
68332,Kylie,5,2014-06-27 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2015,0
50818,nmborowicz,2,2014-06-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,2
107539,pearl.medina,5,2014-06-27 07:00:00+00:00,7.0,Very large,Large,Small&Large,Dresses,Chi Chi London,2015,0
107539,kristie.maree_xo,3,2014-06-27 07:00:00+00:00,,Just right,,Small&Large,Dresses,Chi Chi London,2015,0
77879,shwilsonaba,4,2014-06-27 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2015,0
56780,tmagruder301,5,2014-06-27 07:00:00+00:00,,Just right,Large,Small&Large,Dresses,Retrolicious,2014,0
50818,ariarrhythmia,5,2014-06-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2016,2
44893,Marianne,5,2014-06-28 07:00:00+00:00,5.0,Just right,Large,Small&Large,Tops,,2012,0
21296,GracieLou,5,2014-06-28 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
54887,kristencharlotte,5,2014-06-28 07:00:00+00:00,4.0,Just right,Small,Small&Large,Tops,,2015,0
28252,cmbenjamin,4,2014-06-28 07:00:00+00:00,5.0,Just right,Large,Small,Dresses,Retrolicious,2015,0
85507,Elsa,4,2014-06-28 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Outerwear,ModCloth,2017,0
65046,lil_chi,4,2014-06-28 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2014,0
80238,cberlink,3,2014-06-28 07:00:00+00:00,3.0,Slightly small,Small,Small,Bottoms,,2015,2
22563,dwarfstarzero,1,2014-06-28 07:00:00+00:00,7.0,Slightly small,Large,Small,Tops,,2014,0
107794,kristencharlotte,5,2014-06-28 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2018,2
32406,kinzie_b,4,2014-06-28 07:00:00+00:00,,Slightly large,,Small&Large,Dresses,,2013,0
34935,shereencarbona,5,2014-06-28 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
7443,castoripollux,3,2014-06-28 07:00:00+00:00,1.0,Slightly small,Small,Small,Dresses,,2012,0
40899,Chanel,3,2014-06-28 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Tops,ModCloth,2013,0
16411,tessakranz,2,2014-06-28 07:00:00+00:00,,Just right,,Small,Dresses,,2011,0
34931,Liz,5,2014-06-28 07:00:00+00:00,,Just right,Small,Small&Large,Tops,,2013,0
80427,shereencarbona,5,2014-06-28 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
77878,audra.leigh.kelly,4,2014-06-28 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2014,0
77998,awilda8686,4,2014-06-28 07:00:00+00:00,6.0,Just right,Large,Small&Large,Bottoms,,2015,0
77949,Christine,5,2014-06-28 07:00:00+00:00,,Just right,Small,Small&Large,Bottoms,,2014,0
73186,renyukoken0000,3,2014-06-28 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Bottoms,,2016,0
32403,Kati,4,2014-06-28 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,0
67507,speshulk,3,2014-06-28 07:00:00+00:00,6.0,Just right,Large,Small,Tops,,2016,0
21296,alexis,4,2014-06-28 07:00:00+00:00,5.0,Slightly small,Small,Small,Bottoms,ModCloth,2013,0
62482,GracieLou,5,2014-06-28 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
62482,angela.loud,5,2014-06-28 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
47657,jordanclaireweber,5,2014-06-28 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2018,0
28967,gnatnelson,5,2014-06-28 07:00:00+00:00,7.0,Just right,Large,Small&Large,Dresses,,2013,0
55967,ebnerchristine,5,2014-06-28 07:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,,2013,0
69630,Kate,5,2014-06-29 07:00:00+00:00,8.0,Just right,Small,Small,Bottoms,,2015,0
106242,cpualani,5,2014-06-29 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2016,0
7443,Shelby,5,2014-06-29 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2012,0
31752,Andrea,3,2014-06-29 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
35525,Marissa,3,2014-06-29 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,Retrolicious,2014,0
110842,germielace,5,2014-06-29 07:00:00+00:00,,Just right,,Small&Large,Tops,,2014,0
28967,nazareth70,5,2014-06-29 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
110004,melissajachim,5,2014-06-29 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
78227,Nadine,5,2014-06-29 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2015,0
113643,rose0569,5,2014-06-29 07:00:00+00:00,5.0,Just right,Large,Small,Tops,Out of Print,2015,0
76049,keribean,5,2014-06-29 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2017,0
69157,rosenfieldmarina,5,2014-06-29 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
69157,koppes_caitlyn,3,2014-06-29 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Dresses,,2016,2
28967,rothelka,5,2014-06-29 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
107539,ayendaliss,1,2014-06-29 07:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,Chi Chi London,2015,0
40899,Denise,5,2014-06-29 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
34935,Denise,5,2014-06-29 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
34935,brodykate,5,2014-06-29 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Tops,,2013,0
34935,andiewright6,5,2014-06-29 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
21296,katjaottowitz,5,2014-06-29 07:00:00+00:00,3.0,Slightly small,Small,Small,Bottoms,ModCloth,2013,1
7443,kaylee.meyer,5,2014-06-29 07:00:00+00:00,5.0,Just right,Large,Small,Dresses,,2012,0
16411,katjaottowitz,1,2014-06-29 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2011,2
87051,Jaclyn,4,2014-06-29 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2018,0
107926,alifont878,5,2014-06-29 07:00:00+00:00,,Just right,,Small,Dresses,,2015,0
28252,edie,2,2014-06-29 07:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,Retrolicious,2015,2
67194,morgancarbone,4,2014-06-29 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
67197,Betty,1,2014-06-29 07:00:00+00:00,1.0,Very large,Small,Small&Large,Tops,,2018,0
32405,Vi,5,2014-06-29 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2012,0
82288,ber_smith,5,2014-06-30 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Dresses,,2018,0
78224,eelime2185,4,2014-06-30 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2016,0
57369,helentrip,5,2014-06-30 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2014,0
28967,rcrystalr,5,2014-06-30 07:00:00+00:00,7.0,Just right,Large,Small&Large,Dresses,,2013,1
70538,Kristy,5,2014-06-30 07:00:00+00:00,3.0,Just right,Large,Small&Large,Dresses,ModCloth,2017,0
28967,eelime2185,5,2014-06-30 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,1
28967,redjuniperberry,4,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
28967,sarahhannah,5,2014-06-30 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
56289,eelime2185,4,2014-06-30 07:00:00+00:00,3.0,Just right,Small,Small&Large,Outerwear,ModCloth,2014,2
113643,squirrel222,5,2014-06-30 07:00:00+00:00,1.0,Slightly large,Small,Small,Tops,Out of Print,2015,0
7443,meeka87,4,2014-06-30 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2012,0
67022,claire.a.a.walters,5,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small,Tops,Out of Print,2013,2
89042,Corrie,2,2014-06-30 07:00:00+00:00,7.0,Slightly small,Small,Small&Large,Bottoms,,2015,0
69157,alkaline_lollipop,4,2014-06-30 07:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,,2016,0
28967,aes.shop,4,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
56780,starzcan,4,2014-06-30 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Dresses,Retrolicious,2014,0
72816,katmcfat,4,2014-06-30 07:00:00+00:00,2.0,Slightly large,Small,Small,Bottoms,,2015,0
59176,Ashleigh,5,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
34935,shelly.rau,5,2014-06-30 07:00:00+00:00,7.0,Just right,Large,Small&Large,Tops,,2013,0
34935,j.cleveland,4,2014-06-30 07:00:00+00:00,6.0,Slightly small,Large,Small&Large,Tops,,2013,0
32405,mymart84,4,2014-06-30 07:00:00+00:00,6.0,Slightly large,Large,Small&Large,Dresses,,2012,0
76049,venus_blue08,5,2014-06-30 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2017,2
67022,andrulat2,4,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small,Tops,Out of Print,2013,0
80003,ibrainbowgirl96,5,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2013,0
80003,awasko1218,3,2014-06-30 07:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,,2013,0
77949,MonicaT,5,2014-06-30 07:00:00+00:00,4.0,Just right,Large,Small&Large,Bottoms,,2014,0
67507,steffshmalzberry,5,2014-06-30 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
103764,amy.b.moore,5,2014-06-30 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2014,0
104356,sawal13,3,2014-06-30 07:00:00+00:00,1.0,Very large,Small,Small,Dresses,Ryu,2016,0
61110,Cecilia,4,2014-06-30 07:00:00+00:00,2.0,Slightly large,Small,Small,Dresses,Chi Chi London,2013,0
71771,Raquel,4,2014-06-30 07:00:00+00:00,5.0,Slightly large,Large,Small,Bottoms,,2016,0
31644,helentrip,5,2014-06-30 07:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,,2015,1
73186,alyssam.trudeau,2,2014-06-30 07:00:00+00:00,,Slightly small,,Small&Large,Bottoms,,2016,0
108521,chl0001,3,2014-06-30 07:00:00+00:00,,Just right,Small,Small&Large,Tops,,2015,0
52406,acclark,5,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2014,0
73186,Lindsey,5,2014-06-30 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
78573,jmkrencisz,5,2014-06-30 07:00:00+00:00,5.0,Just right,Large,Small,Dresses,,2016,0
57369,jkmcguire,4,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2014,0
22563,jessica.r.dunford,4,2014-06-30 07:00:00+00:00,1.0,Very large,Small,Small,Tops,,2014,0
49587,bailei13,3,2014-06-30 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Dresses,,2014,0
84436,Merav,5,2014-06-30 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2015,0
